protocol,degradation,setting,threshold,fpr,tpr,f1,bacc
vegetation_forest,jpeg,PatchCore-AC (q95),1.0,0.13166666666666665,0.8833333333333333,0.8767576509511993,0.8758333333333334
vegetation_forest,jpeg,DRA-Inspect-AC (q90),0.7573916080510719,0.18166666666666667,0.9616666666666667,0.8973561430793157,0.89
vegetation_forest,jpeg,DRA-Inspect-AC (q92.5),0.8636304631276207,0.13666666666666666,0.9383333333333334,0.9044176706827309,0.9008333333333334
vegetation_forest,jpeg,DRA-Inspect-AC (q95),1.0,0.095,0.8966666666666666,0.900418410041841,0.9008333333333334
vegetation_forest,jpeg,DRA-Inspect-AC (q95),0.9999999855883523,0.095,0.8966666666666666,0.900418410041841,0.9008333333333334
vegetation_forest,jpeg,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.11333333333333333,0.9233333333333333,0.9067103109656302,0.905
vegetation_forest,jpeg,DRA-Inspect-AC (q97.5),1.1642767368974645,0.051666666666666666,0.8583333333333333,0.8987783595113438,0.9033333333333333
vegetation_forest,light,PatchCore-AC (q95),1.0,0.021666666666666667,0.7683333333333333,0.8584729981378025,0.8733333333333333
vegetation_forest,light,DRA-Inspect-AC (q90),0.7573916080510719,0.13333333333333333,0.9383333333333334,0.9058728881737731,0.9025000000000001
vegetation_forest,light,DRA-Inspect-AC (q92.5),0.8636304631276207,0.08333333333333333,0.9183333333333333,0.9175686927560366,0.9175
vegetation_forest,light,DRA-Inspect-AC (q95),1.0,0.051666666666666666,0.8766666666666667,0.9092480553154711,0.9125000000000001
vegetation_forest,light,DRA-Inspect-AC (q95),0.9999999855883523,0.051666666666666666,0.8766666666666667,0.9092480553154711,0.9125000000000001
vegetation_forest,light,DRA-Inspect-AC (matched-FPR),0.9392449259757996,0.06,0.8916666666666667,0.9137489325362937,0.9158333333333333
vegetation_forest,light,DRA-Inspect-AC (q97.5),1.1642767368974645,0.02666666666666667,0.8133333333333334,0.8840579710144927,0.8933333333333333
vegetation_forest,lowres,PatchCore-AC (q95),1.0,0.051666666666666666,0.825,0.8792184724689165,0.8866666666666667
vegetation_forest,lowres,DRA-Inspect-AC (q90),0.7573916080510719,0.01,0.7366666666666667,0.8435114503816794,0.8633333333333333
